index	modelNormRad	normRad	modelRad	rad	
123	0.00866993762761	0.0	1039.37039329	1073.430000	
124	0.112479987503	0.0	934.365088635	1072.940000	
125	0.0603144260009	0.0	991.565763906	1072.240000	
126	0.104115479397	0.0	945.78100865	1067.150000	
127	0.101023568992	0.0	948.630654847	1070.120000	
128	0.144911235977	0.0	901.521275708	1065.300000	
129	0.104574133958	0.0	942.763407621	1061.270000	
130	0.153397109122	0.0	889.727044402	1063.060000	
131	0.0744230218783	0.0428059521195	967.897297389	1000.960000	
132	0.122734612691	0.0354545149607	914.450331314	1005.430000	
133	0.108961546614	0.062033681436	925.364312412	974.100000	
134	0.116645450931	0.0795240903674	913.636112091	952.030000	
135	0.116267330345	0.0496834635447	909.811269736	978.360000	
136	0.136335959534	0.00853884331446	879.708736247	1009.880000	
137	0.074588009824	0.0	930.789776556	1013.320000	
138	0.119942666917	0.0	878.9498196	1008.460000	
139	0.174456868139	0.0	818.229682801	1012.530000	
140	0.100888053038	0.0	883.99894448	1006.100000	
141	0.146632840914	0.0	831.959236881	1027.630000	
142	0.199774335489	0.0	773.03973746	1073.710000	
143	0.0910042878986	0.480907118816	851.588840409	486.310000	
144	0.0975918564232	0.0	835.771363146	986.690000	
145	0.159462734636	0.0	769.251252282	916.470000	
146	0.122412826911	0.0	793.242133874	999.940000	
147	0.170040662291	0.0	740.314888292	928.270000	
148	0.132425455374	0.0	763.260691376	899.060000	
149	0.102442364502	0.054921459091	754.645530816	794.600000	
150	0.106347177291	0.123064809835	739.177857408	725.350000	
151	0.115389509288	0.0	719.019343074	831.380000	
152	0.168427576918	0.0927424533161	663.92336648	724.350000	
153	0.235814209955	0.0	598.722486755	838.660000	
154	0.203368716607	0.0	611.895959512	793.150000	
155	0.243482437328	0.469947833071	569.387572172	398.940000	
156	0.11895330716	0.0381736392255	649.151848274	708.670000	
157	0.124702318209	0.0	630.855304317	786.810000	
158	0.233581266064	0.326632317536	526.650775817	462.710000	
159	0.14070742884	0.640568690648	560.762683292	234.560000	
160	0.167329920982	0.00223172794405	528.4593784	633.240000	
161	0.177225192282	0.373542143503	507.291537947	386.250000	
162	0.269830312061	0.0180945562663	436.7831672	587.370000	
163	0.221573858961	0.0414465440386	451.340170938	555.780000	
164	0.349311639305	0.199539093361	364.988560377	449.000000	
165	0.506426530744	0.25034884668	267.384530407	406.110000	
166	0.450934893958	0.620334357108	265.316301963	183.460000	
167	0.461983830166	0.684673621765	249.312864899	146.120000	
168	0.392354532863	0.426320949366	256.88972777	242.530000	
169	0.458429577853	0.614484462763	217.841610131	155.070000	
170	0.335059218437	0.728464625849	225.878995999	92.240000	
171	0.292181443182	0.724853688116	225.481112504	87.650000	
172	0.292898110055	0.790000751522	210.41407254	62.490000	
173	0.272457873304	0.768996990064	200.7801136	63.750000	
174	0.321776332026	0.796441552567	172.589182341	51.800000	
175	0.384357566975	0.79567903175	130.106275855	43.180000	
176	0.4156094724	0.719418012298	110.783063509	53.190000	
177	0.34916585913	0.737746051083	109.16973405	43.990000	
178	0.259957723497	0.808527008404	107.987978008	27.940000	
179	0.312803096875	0.81632303017	70.0003602485	18.710000	
180	0.297887770573	0.829676736309	56.227262218	13.640000	
181	0.304581136479	0.804752528298	40.1763193762	11.280000	
182	0.343063911459	0.747810323179	23.678800497	9.090000	
314	0.388532458218	0.0	0.0	8.550000	
315	0.356972389569	0.0	0.0	55.730000	
316	0.270302718036	0.0	0.0	46.530000	
317	0.341840793535	0.0	8.30679011915	39.100000	
318	0.297752743287	0.0	24.4492737333	71.770000	
319	0.279611936668	0.0	40.7549908061	63.670000	
320	0.282950528911	0.176172532447	56.479471748	64.890000	
321	0.302811352378	0.194211966745	70.2736447092	81.220000	
322	0.310188312766	0.0910807693476	84.757992385	111.680000	
323	0.299201753525	0.136055580552	101.500608844	125.130000	
324	0.298438687667	0.029342974378	117.038068347	161.930000	
325	0.310612730774	0.0	129.824854312	329.620000	
326	0.315455631682	0.0	143.08457658	273.940000	
327	0.267999885739	0.0	169.904030649	276.470000	
328	0.272201121166	0.554376278749	184.716497957	113.100000	
329	0.300756888722	0.0	192.516826425	366.480000	
330	0.317519958104	0.0	202.56208383	383.310000	
331	0.298371917669	0.0	223.182447619	326.750000	
332	0.322039025929	0.0	229.998972649	397.010000	
333	0.344055113597	0.727903564132	236.225216305	97.990000	
334	0.346316637942	0.0	248.961713371	560.970000	
335	0.269100516805	0.482665588648	293.456472879	207.710000	
336	0.326271176343	0.0	284.340665641	441.230000	
337	0.337722491341	0.50320482296	293.215282196	219.950000	
338	0.291447937177	0.672187847298	327.849885989	151.680000	
339	0.245125207583	0.0	364.558057457	633.900000	
340	0.241171542218	0.708575199495	381.360871601	146.460000	
341	0.283334793988	0.0	374.03621087	611.720000	
342	0.204872446194	0.0	430.599553052	554.730000	
343	0.207377220788	0.0	444.31234358	573.620000	
344	0.198685786311	0.0	464.273135805	595.720000	
345	0.183348728949	0.0	488.178025645	630.460000	
346	0.282584813617	0.0	442.082417628	723.830000	
347	0.261452019786	0.0	468.295926042	723.780000	
348	0.162515426173	0.683701132126	545.756997227	206.120000	
349	0.173699068316	0.0	553.14761737	749.090000	
350	0.280704952824	0.0	493.949020795	727.930000	
351	0.203599898774	0.0	559.929921776	730.960000	
352	0.263579530735	0.0	530.357621848	854.210000	
353	0.208766102285	0.643138982347	582.503998265	262.720000	
354	0.17870899856	0.0	617.735926547	913.080000	
355	0.1746545685	0.444633234432	633.758771833	426.450000	
356	0.260840794686	0.0	578.566966628	840.740000	
357	0.198719182979	0.58470923451	639.109462298	331.240000	
358	0.127991347673	0.0	708.346085281	939.550000	
359	0.121683365898	0.0	725.933917686	904.940000	
360	0.151604463292	0.0	712.963416211	873.710000	
361	0.112623925392	0.0	757.485073167	879.590000	
362	0.0997717634669	0.0	791.559601714	895.730000	
363	0.15532260026	0.0	753.101274832	909.250000	
364	0.14444850299	0.0	782.591785084	931.960000	
365	0.211345720933	0.0	730.066615504	943.360000	
366	0.203437890192	0.0	745.806780814	955.950000	
367	0.119233225852	0.0	833.436031475	966.700000	
368	0.105124214748	0.0	855.54453558	978.680000	
369	0.114077489135	0.0	855.184770333	988.770000	
370	0.158243472686	0.0	820.07251068	993.410000	
371	0.164787932887	0.0	820.782268781	999.870000	
372	0.133673688933	0.0	858.179819363	1011.230000	
373	0.163338407214	0.0	835.093095328	1018.050000	
374	0.191889185427	0.0	812.292110397	1024.830000	
375	0.103772084696	0.0	906.696458592	1031.590000	
376	0.119669806651	0.0	896.05018524	1029.840000	
377	0.103178907382	0.0	917.872000501	1037.800000	
378	0.138245207778	0.0	886.528358547	1043.280000	
379	0.0783600470503	0.00618904516495	952.539353956	1027.130000	
380	0.047292281784	0.0	988.654283711	1048.630000	
381	0.0781484165809	0.0	960.161742506	1052.690000	
382	0.0569117053204	0.0	985.404339983	1054.840000	
383	-0.00282997202695	0.0	1050.63528857	1058.820000	
384	0.0484044149927	0.0	999.23508349	1059.790000	
385	0.0339726894248	0.0	1016.1990081	1059.370000	
386	0.00494043805094	0.0	1048.12896754	1062.010000	
387	0.0185284389621	0.0	1034.71880439	1060.850000	
388	0.027106118952	0.0	1026.10892829	1059.300000	
389	0.0109422670529	0.0	1043.11529382	1058.030000	
390	0.0104518780996	0.0	1043.1142755	1057.910000	
391	0.0638073391914	0.0	985.923294555	1055.610000	
392	0.0190545268619	0.0	1031.60592932	1054.540000	
393	-0.0037560314165	0.0	1053.6089135	1050.790000	
394	-0.00807010810898	0.000548631248414	1055.72618653	1046.700000	
395	0.0493302020931	0.00160692375318	992.782670749	1042.620000	
396	0.0634868106436	0.00128294136515	974.849786771	1039.600000	
397	0.0245057190646	0.00585334057758	1011.66598414	1031.010000	
398	0.00222752948075	0.00630939193573	1030.48569143	1026.270000	
399	0.0876925745977	0.00863226448293	937.772862153	1019.040000	
400	0.040294279346	0.00855913058904	981.426594442	1013.880000	
401	-0.00206000197107	0.0113057516839	1018.9814567	1005.390000	
402	0.0176108064438	0.0160460831781	992.878569536	994.460000	
403	0.0124938884956	0.0135391316516	991.509480592	990.460000	
404	-0.00456741308608	0.0156221678329	1001.38563421	981.260000	
405	0.0108346777235	0.0166252938253	978.608817874	972.880000	
406	-0.0156457902963	0.0178870213988	996.624810333	963.720000	
407	-0.0203023830167	0.0202057690911	992.546172115	953.140000	
408	0.0491029680658	0.0211624931885	916.548789198	943.480000	
409	-0.0449646395839	0.0247138657402	997.375231616	930.870000	
410	-0.0371047649421	0.0238961384583	979.821595697	922.190000	
411	-0.0162885357605	0.0260763939962	949.772131794	910.180000	
412	-0.0289731322284	0.0300237502916	950.677763694	896.170000	
413	-0.0321705202046	0.0301918667364	942.100473008	885.180000	
414	-0.0143947447466	0.0322218636186	914.233697789	872.220000	
415	-0.0189030626263	0.0355088494488	906.35137718	857.950000	
416	-0.0350095889758	0.0349205497376	907.923609395	846.580000	
417	-0.0238449249331	0.0368986399611	885.059587309	832.550000	
418	0.0346699659808	0.0375790110011	821.856684669	819.380000	
419	-0.0122121153554	0.041200694404	848.103036918	803.350000	
420	0.00838795576443	0.0421087606023	817.168675612	789.380000	
421	-0.0174218579654	0.0443260769102	823.935109571	773.930000	
422	-0.0260877573672	0.0475496402828	816.00043825	757.440000	
423	-0.00265485633984	0.0491890662837	782.648111092	742.180000	
424	-0.0306011498288	0.0525915225602	788.401737093	724.760000	
425	-0.020041699386	0.0556013738269	764.654353646	707.950000	
426	0.00318448957866	0.060103512423	731.446207443	689.680000	
427	0.00422158919079	0.0632440988118	714.309050909	671.970000	
428	0.0238743177099	0.0662453903102	683.948418854	654.260000	
429	0.0217303970651	0.0681060770111	668.899745901	637.190000	
430	0.0251023277601	0.0720777376827	632.896075034	602.400000	
431	0.0189404412588	0.0787985944894	619.252964888	581.470000	
432	-0.0155171306538	0.0814664753514	622.820403427	563.340000	
433	0.00532647270297	0.085756141676	591.411774638	543.590000	
434	0.0270656457283	0.0918177919973	560.428451764	523.130000	
435	0.00549724305568	0.0957990868964	554.081119147	503.770000	
436	0.00535134380045	0.102030099784	535.145560173	483.130000	
437	0.0427581080218	0.106977953262	496.617267371	463.300000	
438	0.00859686619124	0.110220820492	494.799511835	444.080000	
439	0.00824941265175	0.117259702315	475.405124403	423.150000	
440	0.0286623065268	0.125005456292	446.385183463	402.110000	
441	0.0192798303949	0.132304940402	430.820831482	381.170000	
442	0.0193518806571	0.142397843944	410.86262817	359.310000	
443	0.0529651040383	0.150444052927	377.17263725	338.350000	
444	0.0452116190074	0.160315783093	360.727354269	317.240000	
445	0.0948442543319	0.176388626682	322.811711674	293.730000	
446	0.0781170245042	0.19848346429	309.442643635	269.040000	
447	0.132525119899	0.232410404033	272.620898493	241.230000	
448	0.216623758202	0.270747354881	229.775207868	213.900000	
449	0.183016915698	0.313311209711	222.184478837	186.750000	
450	0.225032186975	0.363458450256	193.844966192	159.220000	
451	0.280086269605	0.415026868244	164.394005272	133.580000	
452	0.310242156619	0.896239167077	142.72341962	21.470000	
453	0.358790554076	0.891138868411	118.745618764	20.160000	
454	0.36504590846	0.883098155251	103.470355578	19.050000	
455	0.35786340876	0.872638227998	90.7025482986	17.990000	
456	0.422029417305	0.863681763623	69.0249620031	16.280000	
457	0.429935360804	0.850163299119	55.6609003162	14.630000	
458	0.422913240528	0.841285740572	43.3776086996	11.930000	
459	0.424977604301	0.796493077469	30.6291436765	10.840000	
460	0.422581363392	0.752852033666	17.8962700848	7.660000	
592	0.578072855836	0.0	0.0	4.430000	
593	0.608402283566	0.0	0.0	6.520000	
594	0.58054178431	0.0	0.0	8.520000	
595	0.596882171861	0.173810107579	5.07928822347	10.410000	
596	0.609694112742	0.699517114532	13.5348385612	10.420000	
597	0.562390417784	0.741199934367	24.8057609855	14.670000	
598	0.569535820697	0.768735035918	33.8392752694	18.180000	
599	0.529825989465	0.711163268396	57.7224729036	35.460000	
600	0.582112776402	0.755783646686	60.5228556486	35.370000	
601	0.563354363114	0.810218048679	72.8195400629	31.650000	
602	0.581919457025	0.798675293127	78.8710897378	37.980000	
603	0.519025891412	0.771199920884	101.260991256	48.170000	
604	0.535803995204	0.795491934765	107.748241236	47.470000	
605	0.511362673776	0.842965284839	124.030433674	39.860000	
606	0.525336855375	0.832652560005	130.672635766	46.070000	
607	0.585498505093	0.838921619988	123.080493483	47.830000	
608	0.563792192913	0.807375480953	138.726317887	61.260000	
609	0.537149562102	0.821773081095	157.064907232	60.480000	
610	0.582711608744	0.835079529377	150.321565485	59.410000	
611	0.607937329232	0.859806022738	149.420887461	53.430000	
612	0.492667663961	0.894892994206	203.933039817	42.250000	
613	0.524038711484	0.892815561438	201.069552942	45.280000	
614	0.441378491528	0.898436747171	247.290455173	44.960000	
615	0.451246757236	0.921531699776	254.066995877	36.330000	
616	0.433829247693	0.913770475561	273.402297871	41.640000	
617	0.470724549202	0.900118646105	266.011889045	50.200000	
618	0.452543141632	0.914382601274	285.885772073	44.710000	
619	0.53082843624	0.885744638598	253.977238901	61.850000	
620	0.590820173081	0.827686707616	229.412731495	96.610000	
621	0.591642436675	0.637542174182	236.615819388	210.020000	
622	0.566040013141	0.434822969443	259.564995791	338.050000	
623	0.588845104096	0.582747395899	253.352607622	257.110000	
624	0.538315623708	0.610134604923	292.844481339	247.290000	
625	0.525425525557	0.739576667175	309.502715694	169.840000	
626	0.523569531857	0.819647824853	319.06059295	120.780000	
627	0.505801430371	0.821970333249	339.38566659	122.260000	
628	0.503229884494	0.804091267134	349.498585482	137.830000	
629	0.519612361696	0.828187171756	345.920378696	123.720000	
630	0.47058670869	0.840823243079	389.867385211	117.220000	
631	0.488053705996	0.812829894702	384.9236599	140.730000	
632	0.617863622212	0.826537736358	293.306660886	133.140000	
633	0.502564021569	0.877089093241	389.495446959	96.240000	
634	0.638977243443	0.913056644928	288.009801026	69.360000	
635	0.547122297213	0.928109901745	367.895697528	58.400000	
636	0.576968364769	0.939726794775	349.665095602	49.820000	
637	0.550464043262	0.946689786859	377.773970035	44.800000	
638	0.506772012782	0.928952431875	420.976339291	60.640000	
639	0.575034421212	0.906135102165	368.305411628	81.350000	
640	0.533933955189	0.888180577128	409.716765013	98.300000	
641	0.487890193038	0.905202377044	456.480630408	84.500000	
642	0.570551095446	0.88108446567	387.861961087	107.400000	
643	0.525916968394	0.842859281266	433.53328272	143.700000	
644	0.515743344378	0.821210358739	448.234211858	165.490000	
645	0.548285488792	0.845035108602	422.842273529	145.060000	
646	0.592373165003	0.884576278537	385.682648987	109.210000	
647	0.622273576104	0.893456496609	361.086645826	101.850000	
648	0.567457337773	0.865732769723	417.474937722	129.590000	
649	0.54768279547	0.799255410146	440.545171824	195.520000	
650	0.547563050544	0.806552579409	444.397472468	190.010000	
651	0.624208859924	0.871935691588	372.11050498	126.810000	
652	0.569871780462	0.895439390765	429.138431674	104.320000	
653	0.546713453561	0.884869813123	455.411879794	115.670000	
654	0.505568403681	0.856977235305	500.022400239	144.640000	
655	0.478721223198	0.826314810043	530.327081334	176.700000	
656	0.531394551741	0.812268301982	479.334631175	192.030000	
657	0.535621976022	0.87357433769	477.433572058	129.980000	
658	0.5609591051	0.831725828093	453.432135545	173.790000	
659	0.494433142971	0.824322554755	524.308772556	182.190000	
660	0.456216608713	0.855347266467	565.952592522	150.550000	
661	0.477459964977	0.871388386131	545.570293319	134.280000	
662	0.464653414323	0.894944492473	560.44103616	109.980000	
663	0.463431722228	0.905229601827	562.949875565	99.430000	
664	0.445922707291	0.874824615117	582.338202491	131.560000	
665	0.459844669545	0.826913946173	568.441484841	182.150000	
666	0.508125224884	0.867447585287	518.064023974	139.610000	
667	0.521421382354	0.87961663955	504.246696846	126.840000	
668	0.481473288579	0.945612168788	546.290960727	57.300000	
669	0.448481071521	0.969467823068	580.742525827	32.150000	
670	0.43523673694	0.942162958147	594.086347155	60.840000	
671	0.398421049511	0.826376343591	631.883669942	182.370000	
672	0.427987600678	0.901942602387	599.678107741	102.800000	
673	0.418446544561	0.803009677599	608.240328581	206.030000	
674	0.428114211664	0.876528005993	596.424586452	128.770000	
675	0.269019487487	0.806580104998	759.816522696	201.050000	
676	0.273569779743	0.829583858773	752.235909379	176.470000	
677	0.273491975088	0.854040934585	749.110426534	150.500000	
678	0.246434309602	0.789571832247	773.339960041	215.950000	
679	0.308280439228	0.757189774031	706.190858459	247.890000	
680	0.305330704219	0.777812310887	705.212817963	225.560000	
681	0.261079867824	0.712808073171	745.476105337	289.740000	
682	0.279473962941	0.536264039509	722.039443151	464.710000	
683	0.263859974719	0.530023202114	732.432832365	467.610000	
684	0.262376800863	0.596649082188	728.294956287	398.250000	
685	0.291384101398	0.116156529717	693.925172476	865.520000	
686	0.257703414907	0.602307066335	720.639629921	386.090000	
687	0.286726587108	0.310674561277	686.043744966	663.010000	
688	0.271755815597	0.548261749988	693.474154107	430.170000	
689	0.29096848277	0.67683936821	668.242687875	304.570000	
690	0.289776554001	0.275522910059	662.043295014	675.330000	
691	0.374531383055	0.0	576.345022494	1088.090000	
692	0.294067473716	0.234583934232	642.639666174	696.790000	
693	0.260529987984	0.228756974906	664.699665151	693.260000	
694	0.321895676318	0.459597658256	601.607935111	479.440000	
695	0.299132480493	0.501928728171	613.100966712	435.700000	
696	0.308597495084	0.14820848212	595.839371612	734.060000	
697	0.327754609023	0.0	570.652487212	938.350000	
698	0.289552066995	0.114758900283	593.387488305	739.380000	
699	0.309251225538	0.641512794864	567.339827583	294.440000	
700	0.284506638671	0.4507641731	566.925063273	435.190000	
701	0.283902160233	0.00765434980633	556.63708563	771.370000	
702	0.224384220204	0.0104453794487	591.206850268	754.280000	
703	0.340650262907	0.0289434360507	492.249579632	724.960000	
704	0.306419346448	0.0635082620134	506.514607156	683.910000	
705	0.345353326714	0.0685527432759	467.562970126	665.260000	
706	0.347602087524	0.0805041092597	454.906787291	641.150000	
707	0.364987671124	0.0869481668531	432.041199086	621.210000	
708	0.327526220351	0.0916165908414	446.066134456	602.550000	
709	0.366521382097	0.579056594633	409.032392836	271.800000	
710	0.315436347817	0.102217860345	429.915746065	563.820000	
711	0.315565174003	0.105686985777	417.297889316	545.260000	
712	0.32176413565	0.111205176593	400.991739165	525.480000	
713	0.315136660838	0.116865205641	392.080640304	505.590000	
714	0.321888734937	0.119267061626	375.468800033	487.660000	
715	0.334501663488	0.121436062013	355.858520925	469.790000	
716	0.347584794447	0.123852910756	335.952316398	451.160000	
717	0.378920415528	0.128926239598	307.625827917	431.450000	
718	0.383871488238	0.137210882568	293.028931877	410.340000	
719	0.339274097541	0.143695741259	300.947847807	390.030000	
720	0.333139074388	0.14958465327	290.421161094	370.360000	
721	0.335922811833	0.156116428393	275.504147017	350.100000	
722	0.359608165459	0.164178841629	252.434262537	329.470000	
723	0.359619124303	0.167401309447	239.301003132	311.130000	
724	0.36444064061	0.177347146673	224.01525881	289.960000	
725	0.389050639183	0.193481893931	202.415516125	267.210000	
726	0.401790514275	0.220676904244	185.58298625	241.770000	
727	0.374382218911	0.248547940713	180.862112339	217.240000	
728	0.401690496996	0.274838048748	160.080116686	194.020000	
729	0.405084358016	0.307338387099	146.121852699	170.130000	
730	0.432211899706	0.379863456627	127.275556755	139.010000	
731	0.470170600631	0.903077683211	107.1987842	19.610000	
732	0.496547894046	0.896171256717	90.8678287654	18.740000	
733	0.495778381125	0.886696850059	79.9255826493	17.960000	
734	0.496656886079	0.879818420059	68.7700555661	16.420000	
735	0.460416948269	0.858940021791	62.0065406192	16.210000	
736	0.459284187431	0.844540434478	49.9813967736	14.370000	
737	0.447050174942	0.811932466502	39.0748101936	13.290000	
738	0.459217182045	0.794296553387	26.3157282819	10.010000	
739	0.444038582157	0.701295966359	14.7782860642	7.940000	
875	0.346077072102	0.0	0.0	6.050000	
876	0.376176825834	0.0	0.0	8.260000	
877	0.456812810013	0.0	0.0	11.070000	
878	0.485594443377	0.0	6.31438483582	13.940000	
879	0.476038570548	0.309514118027	18.0146251501	23.740000	
880	0.479405139417	0.72526260407	29.4085637993	15.520000	
881	0.501591002986	0.793542979341	39.0602244765	16.180000	
882	0.5751993561	0.812721490614	42.7344501904	18.840000	
883	0.533462986408	0.819297006032	57.2898993221	22.190000	
884	0.548423997877	0.799258947396	65.3267825965	29.040000	
885	0.571935902773	0.787355922294	70.9199066723	35.230000	
886	0.556164186077	0.817658115518	83.6108514046	34.350000	
887	0.525561906479	0.812078455562	99.6988417119	39.490000	
888	0.543231749542	0.797978599948	106.085624127	46.920000	
889	0.590007254248	0.788150605773	104.041883585	53.760000	
890	0.514926295205	0.806538524732	133.515857587	53.250000	
891	0.50384871483	0.831164663074	147.168577466	50.080000	
892	0.555001432931	0.855474929128	141.420336708	45.930000	
893	0.584897836613	0.919229732813	140.919446184	27.420000	
894	0.514341022596	0.898033542292	174.990003878	36.740000	
895	0.51464042063	0.881131197428	185.089352772	45.330000	
896	0.510003809384	0.844031225299	196.980204599	62.700000	
897	0.513787891999	0.86094490295	205.38692813	58.740000	
898	0.541105279279	0.912528099056	203.290087857	38.750000	
899	0.543399053998	0.914241698133	211.427035879	39.710000	
900	0.538869447173	0.912856122878	222.829282113	42.110000	
901	0.563129375598	0.89933599818	219.598398583	50.600000	
902	0.538955639116	0.920147280575	240.762618821	41.700000	
903	0.530842359644	0.913877519974	254.183292126	46.660000	
904	0.600846718606	0.910457119979	223.819987185	50.210000	
905	0.442346628448	0.899366732405	323.232286301	58.330000	
906	0.554988678198	0.901604637266	266.069612775	58.830000	
907	0.538267132297	0.866911555434	284.661691845	82.050000	
908	0.53258103224	0.863596676391	304.945750883	88.990000	
909	0.454172296205	0.904417644598	365.532227921	64.010000	
910	0.574746459217	0.927814441772	292.08156132	49.580000	
911	0.531818712457	0.944246564552	329.428164608	39.230000	
912	0.530851209258	0.943400993182	337.942258601	40.770000	
913	0.482257419192	0.936368651296	381.280891117	46.860000	
914	0.509738198071	0.901369856957	368.826654617	74.200000	
915	0.565699508815	0.918991544723	333.518685971	62.210000	
916	0.592143858105	0.923521231706	319.282694531	59.870000	
917	0.486540593128	0.911771933908	409.647510716	70.390000	
918	0.549474105183	0.775731500183	365.895284219	182.140000	
919	0.550389498974	0.655593811669	371.600840673	284.650000	
920	0.593830119825	0.746443870886	341.219305083	213.010000	
921	0.492956991155	0.672302445256	432.776892964	279.700000	
922	0.642748173469	0.70967240193	309.510885375	251.530000	
923	0.497017716204	0.610430546041	442.132337412	342.440000	
924	0.513032986184	0.648989363624	434.03955366	312.860000	
925	0.512458521193	0.679329521	440.135253922	289.490000	
926	0.478212154062	0.677801249408	477.076590932	294.590000	
927	0.614965421741	0.703375778378	356.225256096	274.430000	
928	0.441547749482	0.661772142916	522.56060246	316.490000	
929	0.464045299458	0.69889605355	506.969834199	284.820000	
930	0.513534464289	0.722200909524	464.823018598	265.440000	
931	0.460977895317	0.688972633716	519.963255968	300.030000	
932	0.507774601044	0.668550719489	479.187552425	322.670000	
933	0.562485368761	0.599175193825	429.584835115	393.560000	
934	0.430048017105	0.533242804319	564.130813653	461.990000	
935	0.501332863066	0.548351934611	497.256017841	450.370000	
936	0.481875638645	0.632395174564	520.274034163	369.130000	
937	0.379783201328	0.702788301562	626.80749377	300.370000	
938	0.481865175146	0.671706319356	526.841045326	333.810000	
939	0.551620739493	0.648188830101	458.369758662	359.650000	
940	0.422206087066	0.698542735454	593.592511712	309.700000	
941	0.531716134412	0.78391154539	483.326842846	223.030000	
942	0.466354842027	0.733481444989	553.01011284	276.190000	
943	0.453435437715	0.597579877721	568.404154397	418.500000	
944	0.449696068119	0.6258762038	574.083027476	390.290000	
945	0.359765494047	0.233815103467	669.602231754	801.330000	
946	0.360005627349	0.0568652214334	670.873401084	988.640000	
947	0.35122130772	0.256131727109	681.242321015	781.090000	
948	0.414490502427	0.0	615.57102257	1265.470000	
949	0.444925242302	0.443242926197	584.029926802	585.800000	
950	0.384483566228	0.0	647.841113335	1601.260000	
951	0.392776292094	0.605599432693	639.031211148	415.060000	
952	0.343814063402	0.384534959509	690.148509719	647.320000	
953	0.414621939807	0.23309747488	615.030406801	805.750000	
954	0.431190182986	0.376263623019	596.718468572	654.340000	
955	0.341026669912	0.0	688.284874687	1475.400000	
956	0.357108828095	0.485327621488	669.532080072	536.000000	
957	0.413543666982	0.0	608.749864201	1207.120000	
958	0.443217900006	0.377862222386	573.224317344	640.510000	
959	0.370305325558	0.562275036046	641.800228888	446.140000	
960	0.353721546091	0.4567829825	654.919400252	550.480000	
