index	modelNormRad	normRad	modelRad	rad	
16078	0.407464949135	0.0	539.171112965	936.580000	
16079	0.451558640773	0.396028294828	500.412621411	551.080000	
16080	0.406193854051	0.539991404185	542.999756017	420.650000	
16081	0.464118651751	0.0	490.845213115	937.980000	
16082	0.448097876427	0.477220186286	506.09520888	479.390000	
16083	0.387736561439	0.283970433757	561.788364753	657.000000	
16084	0.341069028822	0.293447447619	604.660591817	648.360000	
16085	0.299514075418	0.356587000117	642.509202218	590.160000	
16086	0.305340405159	0.0	636.545232215	1239.780000	
16087	0.345603805622	0.0	598.766063703	987.140000	
16088	0.300361717204	0.0	638.854636778	924.020000	
16089	0.420812852047	0.533854068693	527.51655441	424.560000	
16090	0.500659495319	0.0640264724383	453.388394011	849.840000	
16091	0.514482745176	0.201795401523	439.256158434	722.150000	
16092	0.427322923483	0.524097432565	515.948095532	428.760000	
16093	0.447406520418	0.55512444426	495.510683899	398.920000	
16094	0.402727904203	0.594810772488	532.73901053	361.410000	
16095	0.43902218139	0.497404549655	497.506777901	445.730000	
16096	0.407844370037	0.211068684486	521.742784709	695.120000	
16097	0.454079875654	0.0	477.673997056	1012.260000	
16098	0.510673822404	0.0	424.933109835	1028.100000	
16099	0.523733869709	0.365706732707	410.225444665	546.340000	
16100	0.51182475877	0.0	416.821137445	910.880000	
16101	0.572623216139	0.167651942454	361.521501757	704.090000	
